match_id,possession,num_events,team,possession_team,ends_with_shot,duration,num_passes,num_carries,num_dribbles,num_duels,num_players,pressure_events,num_miscontrols,num_dispossessed,start_x,start_y,end_x,end_y,progression,num_turnovers,pass_ratio,progression_rate
3913089,42,12,Chelsea FCW,Chelsea FCW,0,12.396993,4.0,3.0,0.0,0.0,3,0.0,0.0,0.0,55.8,64.9,112.4,71.4,56.60000000000001,0.0,0.3333333333333333,4.565623292680733
3913089,43,12,Everton LFC,Everton LFC,0,12.387848,2.0,3.0,0.0,0.0,5,8.0,0.0,0.0,1.7,11.8,32.6,13.7,30.900000000000002,0.0,0.16666666666666666,2.4943799762476906
3913089,44,24,Chelsea FCW,Everton LFC,0,22.649931,7.0,6.0,0.0,0.0,9,6.0,0.0,0.0,32.6,15.2,108.5,41.2,75.9,0.0,0.2916666666666667,3.351003585838739
3913089,45,35,Chelsea FCW,Everton LFC,0,51.883186,8.0,9.0,0.0,0.0,9,11.0,2.0,0.0,8.1,38.2,3.1,65.1,-5.0,2.0,0.22857142857142856,-0.09637033469764174
3913089,46,23,Everton LFC,Everton LFC,1,25.97987,6.0,3.0,0.0,1.0,12,7.0,0.0,0.0,120.0,0.1,112.4,46.6,-7.599999999999994,0.0,0.2608695652173913,-0.2925341812718845
3913089,47,1,Chelsea FCW,Chelsea FCW,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.1,36.6,1.1,36.6,0.0,0.0,0.0,
3913089,48,24,Chelsea FCW,Chelsea FCW,0,20.076283,8.0,6.0,0.0,0.0,9,4.0,0.0,0.0,6.5,35.5,112.1,54.5,105.6,0.0,0.3333333333333333,5.25993780820882
3913089,49,29,Everton LFC,Chelsea FCW,0,20.021058,5.0,7.0,1.0,1.0,9,9.0,1.0,1.0,112.9,80.0,28.5,4.6,-84.4,2.0,0.1724137931034483,-4.215561435364704
3913089,50,6,Chelsea FCW,Chelsea FCW,0,5.5924570000000005,1.0,1.0,0.0,0.0,4,3.0,0.0,1.0,102.9,80.0,113.9,53.5,11.0,1.0,0.16666666666666666,1.966935105625309
3913089,51,3,Everton LFC,Everton LFC,0,0.0,0.0,0.0,0.0,1.0,2,2.0,0.0,0.0,6.2,26.6,6.2,26.6,0.0,0.0,0.0,
3913089,52,23,Everton LFC,Everton LFC,0,32.719762,7.0,6.0,0.0,0.0,8,2.0,0.0,0.0,3.3,30.3,114.9,10.6,111.60000000000001,0.0,0.30434782608695654,3.4107827556936385
3913089,53,20,Everton LFC,Chelsea FCW,0,11.818791000000001,5.0,5.0,1.0,1.0,6,4.0,1.0,0.0,6.0,36.0,93.8,77.9,87.8,1.0,0.25,7.428847840697072
3913089,54,9,Chelsea FCW,Chelsea FCW,0,3.76465,1.0,1.0,0.0,0.0,4,2.0,1.0,0.0,28.5,0.1,6.0,37.5,-22.5,1.0,0.1111111111111111,-5.976651215916486
3913089,55,8,Chelsea FCW,Chelsea FCW,0,6.73112,2.0,1.0,0.0,0.0,5,4.0,0.0,1.0,6.9,35.5,18.1,71.6,11.200000000000001,1.0,0.25,1.6639132863475916
3913089,56,12,Chelsea FCW,Everton LFC,0,5.727167,3.0,2.0,0.0,1.0,5,2.0,0.0,0.0,103.4,8.5,7.5,45.0,-95.9,0.0,0.25,-16.74475355791092
3913089,57,1,Everton LFC,Everton LFC,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,111.3,35.5,111.3,35.5,0.0,0.0,0.0,
3913089,58,14,Chelsea FCW,Chelsea FCW,0,13.854383,3.0,4.0,0.0,0.0,5,2.0,0.0,1.0,8.8,44.6,61.9,13.7,53.099999999999994,1.0,0.21428571428571427,3.8327221067874326
3913089,59,77,Everton LFC,Everton LFC,0,42.744358,15.0,16.0,1.0,2.0,18,19.0,3.0,0.0,58.2,66.4,118.4,12.2,60.2,3.0,0.19480519480519481,1.4083730067954232
3913089,60,17,Chelsea FCW,Chelsea FCW,0,16.493527,4.0,5.0,1.0,0.0,5,3.0,0.0,0.0,3.8,27.7,75.2,56.9,71.4,0.0,0.23529411764705882,4.32897099571244
3913089,61,38,Chelsea FCW,Everton LFC,0,49.547648,10.0,10.0,0.0,0.0,13,12.0,0.0,0.0,55.9,17.9,2.9,32.3,-53.0,0.0,0.2631578947368421,-1.069677414354764
3913089,62,26,Chelsea FCW,Chelsea FCW,0,28.381528,7.0,7.0,0.0,0.0,9,3.0,1.0,0.0,22.0,17.3,46.8,47.9,24.799999999999997,1.0,0.2692307692307692,0.8738077808918533
3913089,63,16,Chelsea FCW,Everton LFC,0,14.026496999999999,5.0,4.0,0.0,0.0,6,2.0,0.0,0.0,71.2,32.2,56.3,45.8,-14.900000000000006,0.0,0.3125,-1.0622752067034276
3913089,64,28,Chelsea FCW,Chelsea FCW,0,25.873546,7.0,7.0,0.0,0.0,7,6.0,0.0,0.0,43.9,33.6,28.3,3.0,-15.599999999999998,0.0,0.25,-0.6029324314494812
3913089,65,2,Chelsea FCW,Chelsea FCW,0,2.524965,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,28.3,8.4,85.2,28.2,56.900000000000006,0.0,0.5,22.534965831209544
3913089,66,11,Everton LFC,Everton LFC,0,7.5272049999999995,4.0,0.0,0.0,2.0,8,4.0,0.0,0.0,40.4,55.1,49.0,56.1,8.600000000000001,0.0,0.36363636363636365,1.1425223572361856
3913089,67,15,Everton LFC,Chelsea FCW,0,11.43468,3.0,3.0,0.0,0.0,8,6.0,0.0,0.0,64.0,9.7,1.6,40.4,-62.4,0.0,0.2,-5.45708318903546
3913089,68,4,Everton LFC,Everton LFC,0,3.983653,2.0,0.0,0.0,0.0,3,0.0,0.0,0.0,7.0,36.1,20.5,71.2,13.5,0.0,0.5,3.388849380204551
3913089,69,48,Chelsea FCW,Chelsea FCW,0,40.905565001999996,16.0,11.0,0.0,0.0,12,9.0,0.0,0.0,92.9,0.1,117.4,39.8,24.5,0.0,0.3333333333333333,0.5989405108767504
3913089,70,27,Everton LFC,Everton LFC,0,17.675767,9.0,5.0,0.0,0.0,9,3.0,0.0,0.0,7.0,44.1,36.2,57.7,29.200000000000003,0.0,0.3333333333333333,1.6519792323580642
3913089,71,11,Everton LFC,Chelsea FCW,0,5.876502,2.0,2.0,0.0,0.0,6,1.0,0.0,0.0,84.6,31.1,1.7,37.5,-82.89999999999999,0.0,0.18181818181818182,-14.10703170015087
3913089,72,3,Everton LFC,Everton LFC,0,3.019583,1.0,0.0,0.0,0.0,3,1.0,0.0,0.0,7.0,44.1,54.8,65.7,47.8,0.0,0.3333333333333333,15.830000367600427
3913089,73,15,Everton LFC,Everton LFC,0,13.870631,4.0,4.0,0.0,0.0,3,2.0,1.0,0.0,56.3,65.6,30.7,75.2,-25.599999999999998,1.0,0.26666666666666666,-1.8456262011439855
3913089,74,5,Chelsea FCW,Chelsea FCW,0,1.250688,0.0,1.0,0.0,0.0,2,3.0,0.0,0.0,86.1,2.6,82.9,2.0,-3.1999999999999886,0.0,0.0,-2.5585917511001854
3913089,75,4,Chelsea FCW,Chelsea FCW,1,3.787203,1.0,0.0,0.0,1.0,3,2.0,0.0,0.0,79.2,1.8,102.4,39.7,23.200000000000003,0.0,0.25,6.125892908301985
3913089,76,1,Everton LFC,Everton LFC,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2.1,39.6,2.1,39.6,0.0,0.0,0.0,
3913089,77,32,Chelsea FCW,Everton LFC,0,32.386180003,7.0,8.0,1.0,0.0,9,8.0,0.0,0.0,8.3,40.5,116.3,47.1,108.0,0.0,0.21875,3.3347557504465093
3913089,78,9,Chelsea FCW,Chelsea FCW,0,12.612833,4.0,1.0,0.0,0.0,5,4.0,0.0,0.0,6.0,36.0,6.1,22.1,0.09999999999999964,0.0,0.4444444444444444,0.007928432890532971
3913089,79,6,Everton LFC,Everton LFC,0,3.815447,2.0,1.0,0.0,0.0,4,2.0,0.0,0.0,70.2,64.6,91.6,73.1,21.39999999999999,0.0,0.3333333333333333,5.608779259677829
3913089,80,29,Chelsea FCW,Chelsea FCW,0,39.181984,8.0,8.0,0.0,0.0,10,4.0,1.0,0.0,6.0,36.0,70.7,9.5,64.7,1.0,0.27586206896551724,1.6512691138866271
3913089,81,23,Chelsea FCW,Everton LFC,0,25.388155,8.0,4.0,0.0,0.0,9,6.0,0.0,0.0,50.7,73.3,8.2,65.1,-42.5,0.0,0.34782608695652173,-1.674009001441814
3913089,82,44,Everton LFC,Everton LFC,0,47.426559,8.0,7.0,0.0,3.0,15,20.0,0.0,3.0,120.0,0.1,28.5,79.2,-91.5,3.0,0.18181818181818182,-1.9292987290096253
3913089,83,15,Everton LFC,Everton LFC,0,20.08551,5.0,4.0,0.0,0.0,6,2.0,0.0,0.0,29.5,77.7,48.1,14.3,18.6,0.0,0.3333333333333333,0.92604071293186
3913089,84,10,Chelsea FCW,Chelsea FCW,0,5.39502,2.0,2.0,0.0,0.0,6,5.0,0.0,0.0,74.0,80.0,72.3,65.8,-1.7000000000000028,0.0,0.2,-0.3151054120281302
3913089,85,69,Chelsea FCW,Chelsea FCW,0,64.330513,21.0,21.0,0.0,1.0,14,10.0,0.0,1.0,77.1,66.4,112.1,58.3,35.0,1.0,0.30434782608695654,0.5440653022617743
3913089,86,58,Chelsea FCW,Chelsea FCW,0,35.64384803,18.0,13.0,0.0,0.0,17,5.0,2.0,0.0,87.3,80.0,92.5,55.6,5.200000000000003,2.0,0.3103448275862069,0.1458877278239816
3913089,87,17,Everton LFC,Everton LFC,0,12.805604,3.0,4.0,0.0,0.0,7,7.0,1.0,0.0,13.3,18.1,27.6,4.3,14.3,1.0,0.17647058823529413,1.1166985953962032
3913089,88,47,Everton LFC,Chelsea FCW,0,34.273226,9.0,10.0,2.0,0.0,11,7.0,0.0,0.0,90.0,80.0,2.8,37.8,-87.2,0.0,0.19148936170212766,-2.544260058857605
3913089,89,16,Chelsea FCW,Chelsea FCW,0,12.977808999999999,5.0,3.0,0.0,1.0,8,3.0,0.0,0.0,61.0,40.1,92.1,21.1,31.099999999999994,0.0,0.3125,2.3963983442813803
3913089,90,10,Chelsea FCW,Everton LFC,0,4.184004,3.0,1.0,0.0,0.0,4,2.0,0.0,0.0,24.6,55.6,75.8,5.0,51.199999999999996,0.0,0.3,12.237081991317407
3913089,91,9,Chelsea FCW,Everton LFC,0,6.019584,3.0,1.0,0.0,0.0,5,4.0,0.0,0.0,34.8,80.0,47.1,5.7,12.300000000000004,0.0,0.3333333333333333,2.0433305690227104
3913089,92,8,Chelsea FCW,Everton LFC,0,4.361513,2.0,1.0,0.0,0.0,5,3.0,0.0,0.0,55.1,80.0,37.6,4.7,-17.5,0.0,0.25,-4.0123691021899965
3913089,93,2,Everton LFC,Everton LFC,0,1.617187,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,73.0,80.0,97.2,73.2,24.200000000000003,0.0,0.5,14.964255834359294
3913089,94,48,Chelsea FCW,Chelsea FCW,0,35.560454,14.0,10.0,1.0,0.0,15,12.0,1.0,0.0,26.7,5.4,85.5,73.8,58.8,1.0,0.2916666666666667,1.6535221963139164
3913089,95,23,Everton LFC,Everton LFC,0,26.743711,7.0,7.0,0.0,0.0,7,5.0,0.0,0.0,36.4,10.7,78.1,48.4,41.699999999999996,0.0,0.30434782608695654,1.5592450875646986
3913089,96,20,Chelsea FCW,Chelsea FCW,0,19.32054,7.0,4.0,0.0,0.0,9,5.0,0.0,0.0,32.5,33.6,92.5,61.7,60.0,0.0,0.35,3.105503262331177
3913089,97,13,Chelsea FCW,Everton LFC,0,7.738874,2.0,3.0,1.0,0.0,6,4.0,0.0,0.0,30.9,12.0,62.5,45.0,31.6,0.0,0.15384615384615385,4.083281366255608
3913089,98,9,Chelsea FCW,Chelsea FCW,0,10.102672,3.0,2.0,0.0,0.0,5,1.0,0.0,0.0,53.2,42.5,108.3,45.7,55.099999999999994,0.0,0.3333333333333333,5.454002663849722
3913089,99,13,Everton LFC,Everton LFC,0,10.241999,3.0,4.0,1.0,0.0,5,3.0,0.0,0.0,5.5,38.1,38.0,75.6,32.5,0.0,0.23076923076923078,3.173208667565775
3913089,100,48,Everton LFC,Chelsea FCW,0,47.167490001000004,14.0,14.0,0.0,2.0,12,8.0,0.0,0.0,82.1,4.5,8.1,41.1,-74.0,0.0,0.2916666666666667,-1.5688772075518778
3913089,101,11,Everton LFC,Everton LFC,0,3.461968,2.0,2.0,1.0,1.0,5,4.0,1.0,0.0,13.4,25.3,24.3,23.9,10.9,1.0,0.18181818181818182,3.148498195246172
3913089,102,26,Chelsea FCW,Chelsea FCW,0,12.215766,3.0,5.0,0.0,0.0,12,6.0,0.0,0.0,95.8,55.0,100.4,25.9,4.6000000000000085,0.0,0.11538461538461539,0.37656255039593983
3913089,103,43,Everton LFC,Everton LFC,0,28.244676,5.0,8.0,0.0,2.0,8,17.0,0.0,2.0,20.1,50.2,75.5,67.2,55.4,2.0,0.11627906976744186,1.9614315986488924
3913089,104,10,Everton LFC,Everton LFC,0,8.244618000000001,4.0,1.0,0.0,0.0,4,2.0,0.0,0.0,69.2,71.4,89.3,76.0,20.099999999999994,0.0,0.4,2.43795406894534
3913089,105,15,Chelsea FCW,Chelsea FCW,0,22.250122,4.0,4.0,0.0,0.0,6,2.0,1.0,0.0,25.3,0.1,102.8,77.1,77.5,1.0,0.26666666666666666,3.483126968921788
3913089,106,14,Everton LFC,Everton LFC,0,17.763596,4.0,3.0,0.0,0.0,5,7.0,0.0,0.0,8.1,4.1,18.8,3.5,10.700000000000001,0.0,0.2857142857142857,0.6023555140524476
3913089,107,11,Chelsea FCW,Chelsea FCW,0,6.711895,4.0,3.0,0.0,0.0,4,0.0,0.0,0.0,79.9,72.7,104.4,44.5,24.5,0.0,0.36363636363636365,3.650235887182383
3913089,108,36,Everton LFC,Everton LFC,0,36.587595,10.0,8.0,0.0,0.0,11,9.0,0.0,0.0,15.7,41.9,109.7,48.6,94.0,0.0,0.2777777777777778,2.569176793391312
3913089,109,44,Chelsea FCW,Chelsea FCW,0,40.106384999999996,12.0,13.0,0.0,1.0,11,4.0,0.0,1.0,5.9,40.4,58.6,46.2,52.7,1.0,0.2727272727272727,1.3140052388167123
3913089,110,6,Everton LFC,Everton LFC,0,4.585497,0.0,1.0,0.0,0.0,3,2.0,0.0,0.0,65.1,27.6,76.0,31.4,10.900000000000006,0.0,0.0,2.3770596731390308
3913089,111,16,Chelsea FCW,Everton LFC,0,10.438998,4.0,2.0,0.0,1.0,9,5.0,0.0,0.0,75.5,31.8,1.8,39.2,-73.7,0.0,0.25,-7.0600645770791415
3913089,112,26,Chelsea FCW,Chelsea FCW,0,22.291208,8.0,7.0,0.0,0.0,10,5.0,0.0,0.0,7.0,36.1,92.8,30.3,85.8,0.0,0.3076923076923077,3.8490511595423627
3913089,113,46,Everton LFC,Everton LFC,0,40.660305,13.0,8.0,0.0,1.0,15,12.0,0.0,1.0,31.8,57.2,42.7,2.3,10.900000000000002,1.0,0.2826086956521739,0.2680747230007252
3913089,114,5,Everton LFC,Chelsea FCW,0,3.582422,2.0,1.0,0.0,0.0,3,2.0,0.0,0.0,70.0,80.0,47.2,7.4,-22.799999999999997,0.0,0.4,-6.364409329777451
3913089,115,11,Everton LFC,Everton LFC,0,5.9454839999999995,2.0,3.0,0.0,0.0,5,4.0,0.0,1.0,33.4,2.0,50.1,2.7,16.700000000000003,1.0,0.18181818181818182,2.808854586102663
3913089,116,43,Chelsea FCW,Chelsea FCW,0,32.784882,12.0,12.0,0.0,1.0,11,6.0,1.0,0.0,70.0,77.4,93.4,21.5,23.400000000000006,1.0,0.27906976744186046,0.7137436090207676
3913089,117,14,Everton LFC,Everton LFC,0,9.820625,3.0,4.0,0.0,0.0,6,8.0,0.0,1.0,26.9,58.6,58.1,70.2,31.200000000000003,1.0,0.21428571428571427,3.176987208044295
3913089,118,6,Chelsea FCW,Chelsea FCW,0,2.757717,0.0,1.0,0.0,1.0,3,4.0,0.0,0.0,62.0,9.9,64.6,7.8,2.5999999999999943,0.0,0.0,0.9428088523949318
3913089,119,53,Chelsea FCW,Chelsea FCW,0,40.145736003,13.0,14.0,0.0,2.0,16,14.0,1.0,2.0,64.6,10.3,92.1,77.4,27.5,3.0,0.24528301886792453,0.6850042554443387
3913089,120,13,Everton LFC,Everton LFC,0,11.724515,2.0,3.0,1.0,0.0,4,5.0,1.0,0.0,28.5,0.1,23.6,2.3,-4.899999999999999,1.0,0.15384615384615385,-0.4179277351771053
3913089,121,58,Everton LFC,Chelsea FCW,0,37.242179,18.0,16.0,0.0,0.0,13,7.0,0.0,0.0,88.6,77.4,3.9,53.0,-84.69999999999999,0.0,0.3103448275862069,-2.274303015406268
3913089,122,101,Chelsea FCW,Chelsea FCW,0,91.086516,32.0,29.0,0.0,0.0,17,7.0,0.0,0.0,120.0,0.1,83.2,65.0,-36.8,0.0,0.31683168316831684,-0.40401150045084605
3913089,123,20,Everton LFC,Everton LFC,0,19.584071,5.0,4.0,0.0,0.0,8,8.0,0.0,0.0,31.8,16.3,35.5,1.8,3.6999999999999993,0.0,0.25,0.1889290536170952
3913089,124,34,Chelsea FCW,Chelsea FCW,0,39.309178,11.0,9.0,0.0,0.0,11,7.0,0.0,0.0,80.4,76.6,111.3,10.3,30.89999999999999,0.0,0.3235294117647059,0.7860759642442787
3913089,125,2,Everton LFC,Everton LFC,0,1.459004,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,9.4,80.0,30.9,76.0,21.5,0.0,0.5,14.736080230074764
3913089,126,90,Everton LFC,Chelsea FCW,0,61.894855,22.0,22.0,1.0,0.0,18,13.0,0.0,0.0,92.0,4.5,1.3,38.9,-90.7,0.0,0.24444444444444444,-1.4653883590162704
3913089,127,38,Everton LFC,Everton LFC,0,46.509026,10.0,8.0,0.0,0.0,13,15.0,0.0,0.0,60.0,40.0,96.7,68.4,36.7,0.0,0.2631578947368421,0.7890941427154378
3913089,128,91,Chelsea FCW,Chelsea FCW,0,91.15759301,27.0,28.0,0.0,0.0,15,8.0,1.0,0.0,5.5,22.5,90.4,45.9,84.9,1.0,0.2967032967032967,0.9313541219839632
3913089,129,12,Everton LFC,Everton LFC,0,12.044243999999999,4.0,3.0,0.0,0.0,5,2.0,0.0,0.0,26.7,31.9,77.6,10.7,50.89999999999999,0.0,0.3333333333333333,4.226085090936384
3913089,130,25,Everton LFC,Chelsea FCW,0,26.214843000000002,7.0,6.0,0.0,1.0,10,5.0,0.0,1.0,40.1,61.7,14.6,23.9,-25.5,1.0,0.28,-0.9727313644411297
3913089,131,6,Everton LFC,Everton LFC,0,1.460321,0.0,1.0,1.0,0.0,3,2.0,0.0,0.0,22.7,13.5,96.5,70.2,73.8,0.0,0.0,50.53683402484796
3913089,132,1,Everton LFC,Everton LFC,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,33.6,20.7,33.6,20.7,0.0,0.0,0.0,
3913089,133,1,Chelsea FCW,Chelsea FCW,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,86.5,59.4,86.5,59.4,0.0,0.0,0.0,
3913089,134,14,Everton LFC,Everton LFC,0,11.13175,4.0,3.0,0.0,0.0,5,2.0,0.0,0.0,33.6,21.1,43.4,12.3,9.799999999999997,0.0,0.2857142857142857,0.8803647225279041
3913089,135,27,Everton LFC,Everton LFC,0,34.566566,8.0,7.0,0.0,0.0,9,4.0,0.0,0.0,57.2,7.2,63.6,5.6,6.399999999999999,0.0,0.2962962962962963,0.18515000882644803
3913089,136,8,Chelsea FCW,Chelsea FCW,0,5.430846,2.0,2.0,0.0,0.0,4,3.0,0.0,1.0,53.2,72.4,66.2,78.1,13.0,1.0,0.25,2.3937338676147326
3913089,137,36,Everton LFC,Everton LFC,0,37.011765,10.0,7.0,0.0,2.0,13,15.0,0.0,0.0,53.9,2.0,90.0,38.4,36.1,0.0,0.2777777777777778,0.9753655357965232
3913089,138,20,Chelsea FCW,Chelsea FCW,0,23.454050001,5.0,5.0,0.0,0.0,8,4.0,1.0,0.0,33.4,49.2,111.6,3.8,78.19999999999999,1.0,0.25,3.334178958289328
3913089,139,32,Everton LFC,Everton LFC,0,34.701569,10.0,9.0,0.0,0.0,9,5.0,1.0,0.0,6.4,80.0,76.7,38.6,70.3,1.0,0.3125,2.0258449985359452
3913089,140,42,Chelsea FCW,Chelsea FCW,0,35.0513341,14.0,13.0,0.0,0.0,8,1.0,0.0,0.0,36.6,48.7,107.8,29.2,71.19999999999999,0.0,0.3333333333333333,2.031306420373882
3913089,141,19,Chelsea FCW,Everton LFC,0,22.545099004999997,5.0,5.0,0.0,0.0,7,9.0,0.0,0.0,7.3,51.9,84.6,9.2,77.3,0.0,0.2631578947368421,3.4286831023832094
3913089,142,52,Everton LFC,Chelsea FCW,0,49.503202,14.0,15.0,0.0,0.0,14,5.0,0.0,0.0,82.0,28.3,1.2,38.6,-80.8,0.0,0.2692307692307692,-1.632217649274485
3913089,143,14,Everton LFC,Everton LFC,0,10.363616,4.0,2.0,0.0,1.0,7,4.0,0.0,0.0,6.0,36.0,97.9,1.8,91.9,0.0,0.2857142857142857,8.86756128362919
3913089,144,94,Chelsea FCW,Chelsea FCW,0,88.44655,27.0,25.0,1.0,2.0,17,18.0,0.0,1.0,12.9,80.0,65.0,18.0,52.1,1.0,0.2872340425531915,0.589056328370072
3913089,145,10,Everton LFC,Everton LFC,0,11.751377,3.0,3.0,0.0,0.0,4,0.0,0.0,0.0,39.4,54.4,65.5,52.3,26.1,0.0,0.3,2.2210163115352355
3913089,146,91,Chelsea FCW,Chelsea FCW,0,72.36642,26.0,23.0,1.0,2.0,16,14.0,0.0,1.0,47.1,22.9,86.2,7.8,39.1,1.0,0.2857142857142857,0.5403058490388222
3913089,147,14,Chelsea FCW,Everton LFC,0,9.496276,2.0,3.0,0.0,1.0,7,3.0,1.0,0.0,33.9,72.3,77.8,5.9,43.9,1.0,0.14285714285714285,4.622864794578422
3913089,148,6,Chelsea FCW,Everton LFC,0,2.208708,1.0,1.0,0.0,0.0,3,1.0,1.0,0.0,33.4,80.0,50.1,4.1,16.700000000000003,1.0,0.16666666666666666,7.560981351994017
3913089,149,4,Everton LFC,Everton LFC,0,7.287075,1.0,0.0,0.0,0.0,4,1.0,0.0,0.0,63.6,80.0,115.8,71.8,52.199999999999996,0.0,0.25,7.163368018031926
3913089,150,127,Chelsea FCW,Chelsea FCW,0,107.977999,37.0,35.0,0.0,0.0,19,13.0,4.0,0.0,7.0,36.1,109.9,7.1,102.9,4.0,0.29133858267716534,0.9529719105092882
3913089,151,5,Everton LFC,Everton LFC,0,6.499530999999999,1.0,1.0,0.0,0.0,3,3.0,0.0,1.0,5.5,80.0,27.3,75.1,21.8,1.0,0.2,3.354088164207541
3913089,152,41,Everton LFC,Chelsea FCW,0,27.715207002,9.0,10.0,2.0,1.0,14,13.0,0.0,0.0,92.8,5.0,50.9,3.0,-41.9,0.0,0.21951219512195122,-1.5118054141531898
3913089,153,10,Chelsea FCW,Chelsea FCW,0,12.180055,3.0,2.0,0.0,0.0,5,1.0,0.0,0.0,44.6,80.0,97.4,68.7,52.800000000000004,0.0,0.3,4.33495579453459
3913089,154,16,Everton LFC,Everton LFC,0,15.315263999999999,5.0,3.0,0.0,0.0,6,4.0,0.0,0.0,20.1,11.8,46.4,3.0,26.299999999999997,0.0,0.3125,1.717241047885299
3913089,155,12,Chelsea FCW,Chelsea FCW,0,8.779886,4.0,4.0,0.0,0.0,3,0.0,0.0,0.0,77.4,73.8,77.9,57.4,0.5,0.0,0.3333333333333333,0.05694834762091444
3913089,156,1,Chelsea FCW,Chelsea FCW,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,79.9,50.8,79.9,50.8,0.0,0.0,0.0,
3913089,157,1,Everton LFC,Everton LFC,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.2,29.3,40.2,29.3,0.0,0.0,0.0,
3913089,158,11,Chelsea FCW,Chelsea FCW,0,7.558608001,3.0,2.0,0.0,0.0,5,0.0,0.0,0.0,79.9,50.8,90.0,45.7,10.099999999999994,0.0,0.2727272727272727,1.3362248708576725
3913089,159,10,Everton LFC,Everton LFC,0,10.654895,3.0,3.0,0.0,0.0,4,2.0,0.0,0.0,33.4,31.1,104.6,49.8,71.19999999999999,0.0,0.3,6.682374626873375
3913089,160,21,Everton LFC,Chelsea FCW,0,24.005831,6.0,6.0,0.0,0.0,8,3.0,0.0,0.0,5.5,22.5,67.9,5.3,62.400000000000006,0.0,0.2857142857142857,2.5993684617708093
3913089,161,38,Chelsea FCW,Chelsea FCW,0,35.372788,13.0,11.0,0.0,0.0,10,4.0,0.0,0.0,38.0,80.0,99.5,17.1,61.5,0.0,0.34210526315789475,1.7386246173188271
3913089,162,8,Everton LFC,Everton LFC,0,7.581171,3.0,1.0,0.0,0.0,4,1.0,0.0,0.0,19.0,45.1,28.1,64.4,9.100000000000001,0.0,0.375,1.200342269024139
3913089,163,18,Chelsea FCW,Chelsea FCW,0,19.189316,4.0,5.0,0.0,0.0,7,2.0,1.0,0.0,35.5,27.1,36.0,1.4,0.5,1.0,0.2222222222222222,0.026056165837281535
3913089,164,55,Chelsea FCW,Chelsea FCW,0,42.779586,17.0,16.0,0.0,0.0,10,8.0,0.0,0.0,78.6,80.0,31.3,19.2,-47.3,0.0,0.3090909090909091,-1.105667549003396
3913089,165,7,Chelsea FCW,Everton LFC,0,4.790792,2.0,1.0,0.0,0.0,4,0.0,0.0,0.0,63.6,63.5,40.1,4.7,-23.5,0.0,0.2857142857142857,-4.905243224919805
3913089,166,16,Everton LFC,Everton LFC,0,8.13681,3.0,3.0,1.0,1.0,5,6.0,0.0,0.0,79.3,80.0,90.4,73.5,11.100000000000009,0.0,0.1875,1.364170971179124
3913089,167,9,Everton LFC,Everton LFC,0,7.031626,2.0,2.0,0.0,0.0,5,5.0,0.0,1.0,99.3,80.0,112.5,65.1,13.200000000000003,1.0,0.2222222222222222,1.8772329472585718
3913089,168,4,Chelsea FCW,Chelsea FCW,0,5.2346710000000005,1.0,1.0,0.0,1.0,2,1.0,0.0,0.0,7.6,15.0,13.0,24.8,5.4,0.0,0.25,1.0315834557701906
3913089,169,4,Everton LFC,Everton LFC,0,1.691494,1.0,0.0,0.0,0.0,4,0.0,0.0,0.0,67.6,80.0,86.0,52.3,18.400000000000006,0.0,0.25,10.877957592518806
3913089,170,28,Chelsea FCW,Chelsea FCW,0,26.623723000000002,8.0,8.0,1.0,0.0,9,5.0,0.0,0.0,35.3,26.6,76.5,76.2,41.2,0.0,0.2857142857142857,1.5474920618727892
3913089,171,28,Everton LFC,Everton LFC,0,28.057834,7.0,7.0,1.0,0.0,10,12.0,0.0,0.0,43.4,3.2,96.4,7.2,53.00000000000001,0.0,0.25,1.8889555052610265
3913089,172,13,Everton LFC,Chelsea FCW,0,8.905229,3.0,3.0,0.0,1.0,5,3.0,0.0,0.0,23.7,72.9,26.7,73.2,3.0,0.0,0.23076923076923078,0.3368807247966335
3913089,173,5,Everton LFC,Everton LFC,0,2.9446529999999997,2.0,0.0,0.0,0.0,3,0.0,0.0,0.0,92.7,0.1,100.0,25.1,7.299999999999997,0.0,0.4,2.4790696900449722
3913089,174,28,Chelsea FCW,Chelsea FCW,0,24.969088,9.0,8.0,0.0,0.0,9,5.0,0.0,0.0,17.4,55.3,11.3,27.1,-6.099999999999998,0.0,0.32142857142857145,-0.24430207462923748
3913089,175,11,Everton LFC,Everton LFC,1,12.315582,2.0,3.0,0.0,0.0,5,4.0,0.0,0.0,84.6,41.1,95.7,38.5,11.100000000000009,0.0,0.18181818181818182,0.9012972346739284
